"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Cited by","DOI","Link","Affiliations","Authors with affiliations","Molecular Sequence Numbers","Chemicals/CAS","Tradenames","Manufacturers","ISSN","ISBN","CODEN","Document Type","Publication Stage","Open Access","Source","EID"
"Medina-Quesada Á.; Montoya O.D.; Hernández J.C.","Medina-Quesada, Ángeles (57205765813); Montoya, Oscar Danilo (56919564100); Hernández, Jesus C. (55457479000)","57205765813; 56919564100; 55457479000","Derivative-Free Power Flow Solution for Bipolar DC Networks with Multiple Constant Power Terminals","2022","Sensors","22","8","2914","","","18","10.3390/s22082914","https://www.scopus.com/pages/publications/85127958337?origin=resultslist","Department of Electrical Engineering, University of Jaén, Campus Lagunillas s/n, Edificio A3, Jaén, 23071, Spain; Grupo de Compatibilidad e Interferencia Electromagnética, Facultad de Ingeniería, Universidad Distrital Francisco José de Caldas, Bogotá, 110231, Colombia; Laboratorio Inteligente de Energía, Facultad de Ingeniería, Universidad Tecnológica de Bolívar, Cartagena, 131001, Colombia","Medina-Quesada Á., Department of Electrical Engineering, University of Jaén, Campus Lagunillas s/n, Edificio A3, Jaén, 23071, Spain; Montoya O.D., Grupo de Compatibilidad e Interferencia Electromagnética, Facultad de Ingeniería, Universidad Distrital Francisco José de Caldas, Bogotá, 110231, Colombia, Laboratorio Inteligente de Energía, Facultad de Ingeniería, Universidad Tecnológica de Bolívar, Cartagena, 131001, Colombia; Hernández J.C., Department of Electrical Engineering, University of Jaén, Campus Lagunillas s/n, Edificio A3, Jaén, 23071, Spain","","","","","14248220","","","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85127958337"
"Mozgovoy D.; Tsarev R.; Korchynskyi V.; Kuzmich R.; Pupkov A.; Chikizov A.; Tynchenko V.; Knyazkov A.; Delahoz-Domínguez E.","Mozgovoy, Dmitriy (15122731600); Tsarev, Roman (56491129700); Korchynskyi, Volodymyr (58123763200); Kuzmich, Roman (56958540300); Pupkov, Alexander (56951298000); Chikizov, Alexey (57218576950); Tynchenko, Vadim (57189990910); Knyazkov, Alexey (56825899200); Delahoz-Domínguez, Enrique (57220073247)","15122731600; 56491129700; 58123763200; 56958540300; 56951298000; 57218576950; 57189990910; 56825899200; 57220073247","Monitoring the Activity of Industrial Facilities Using Satellite Images of the Heat IR Range","2021","Lecture Notes in Networks and Systems","228","","","519","530","0","10.1007/978-3-030-77448-6_51","https://www.scopus.com/pages/publications/85115877270?origin=resultslist","Oles Honchar Dnipro National University, Dnipro, Ukraine; Siberian Federal University, Krasnoyarsk, Russian Federation; V.A. Trapeznikov Institute of Control Sciences of Russian Academy of Sciences, Moscow, Russian Federation; Reshetnev Siberian State University of Science and Technology, Krasnoyarsk, Russian Federation; Marine Hydrophysical Institute, Russian Academy of Sciences, Sevastopol, Russian Federation; Universidad Tecnológica de Bolívar, Cartagena, Colombia","Mozgovoy D., Oles Honchar Dnipro National University, Dnipro, Ukraine; Tsarev R., Siberian Federal University, Krasnoyarsk, Russian Federation, V.A. Trapeznikov Institute of Control Sciences of Russian Academy of Sciences, Moscow, Russian Federation; Korchynskyi V., Oles Honchar Dnipro National University, Dnipro, Ukraine; Kuzmich R., Siberian Federal University, Krasnoyarsk, Russian Federation; Pupkov A., Siberian Federal University, Krasnoyarsk, Russian Federation; Chikizov A., Siberian Federal University, Krasnoyarsk, Russian Federation; Tynchenko V., Reshetnev Siberian State University of Science and Technology, Krasnoyarsk, Russian Federation, Marine Hydrophysical Institute, Russian Academy of Sciences, Sevastopol, Russian Federation; Knyazkov A., Siberian Federal University, Krasnoyarsk, Russian Federation; Delahoz-Domínguez E., Universidad Tecnológica de Bolívar, Cartagena, Colombia","","","","","23673370","978-303077447-9","","Conference paper","Final","","Scopus","2-s2.0-85115877270"
"Chávez A.; Rodríguez-Puello G.","Chávez, Alicia (57434918800); Rodríguez-Puello, Gabriel (57218291635)","57434918800; 57218291635","Commodity price shocks and the gender wage gap: Evidence from the Metal Mining Prices Super-Cycle in Chile","2022","Resources Policy","76","","102497","","","11","10.1016/j.resourpol.2021.102497","https://www.scopus.com/pages/publications/85124027014?origin=resultslist","Department of Economics, Universidad Católica del Norte, Antofagasta, Chile; IDEEAS, Universidad Tecnológica de Bolívar, Cartagena, Colombia","Chávez A., Department of Economics, Universidad Católica del Norte, Antofagasta, Chile; Rodríguez-Puello G., IDEEAS, Universidad Tecnológica de Bolívar, Cartagena, Colombia","","","","","03014207","","","Article","Final","All Open Access; Bronze Open Access; Green Open Access","Scopus","2-s2.0-85124027014"
"Barrera E.S.; Cuello J.L.E.","Barrera, Estiven Sánchez (57203306902); Cuello, Joao Luis Ealo (57221272540)","57203306902; 57221272540","Measuring material thickness changes through tri-aperture digital speckle pattern interferometry","2023","Optical Engineering","62","1","014108","","","5","10.1117/1.OE.62.1.014108","https://www.scopus.com/pages/publications/85147546328?origin=resultslist","Universidad Tecnológica de Bolívar, Faculty of Basic Sciences, Cartagena, Colombia; Universidad del Valle, School of Mechanical Engineering, Vibrations and Acoustics Laboratory, Cali, Colombia","Barrera E.S., Universidad Tecnológica de Bolívar, Faculty of Basic Sciences, Cartagena, Colombia, Universidad del Valle, School of Mechanical Engineering, Vibrations and Acoustics Laboratory, Cali, Colombia; Cuello J.L.E., Universidad del Valle, School of Mechanical Engineering, Vibrations and Acoustics Laboratory, Cali, Colombia","","","","","00913286","","OPEGA","Article","Final","","Scopus","2-s2.0-85147546328"
"Barrera E.S.; Cuello J.L.E.","Barrera, Estiven Sánchez (57203306902); Cuello, Joao Luis Ealo (57221272540)","57203306902; 57221272540","Measuring Material Thickness Variations Through Tri-Aperture DSPI","2023","Proceedings of SPIE - The International Society for Optical Engineering","12524","","125240C","","","0","10.1117/12.2663667","https://www.scopus.com/pages/publications/85171558914?origin=resultslist","Faculty of Basic Sciences, Universidad Tecnológica de Bolívar, Cartagena, Colombia; Vibrations and Acoustics Laboratory, School of Mechanical Engineering, Universidad del Valle, Cali, Colombia","Barrera E.S., Faculty of Basic Sciences, Universidad Tecnológica de Bolívar, Cartagena, Colombia, Vibrations and Acoustics Laboratory, School of Mechanical Engineering, Universidad del Valle, Cali, Colombia; Cuello J.L.E., Vibrations and Acoustics Laboratory, School of Mechanical Engineering, Universidad del Valle, Cali, Colombia","","","","","0277786X","978-151066162-2","PSISD","Conference paper","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85171558914"
"Rios Y.Y.; García-Rodríguez J.A.; Sanchez E.N.; Alanis A.Y.; Ruiz-Velázquez E.; Pardo Garcia A.","Rios, Y. Yuliana (57204642964); García-Rodríguez, J.A. (57196509941); Sanchez, Edgar N. (7403362669); Alanis, Alma Y. (56002655800); Ruiz-Velázquez, E. (55995906700); Pardo Garcia, Aldo (8646739700)","57204642964; 57196509941; 7403362669; 56002655800; 55995906700; 8646739700","Treatment for T1DM patients by a neuro-fuzzy inverse optimal controller including multi-step prediction","2022","ISA Transactions","126","","","203","212","5","10.1016/j.isatra.2021.07.045","https://www.scopus.com/pages/publications/85113370611?origin=resultslist","GAICO, Grupo de Automatización y Control, Universidad Tecnológica de Bolívar, Cartagena de Indias, Bolívar, Colombia; CUCEI, Electronics and Computing Division, Universidad de Guadalajara, Guadalajara, Jalisco, Mexico; CINVESTAV, Electrical Engineering Department, Zapopan, Jalisco, Mexico; A&C, Grupo de Automatización y Control, Universidad de Pamplona, Pamplona, Norte de Santander, Colombia","Rios Y.Y., GAICO, Grupo de Automatización y Control, Universidad Tecnológica de Bolívar, Cartagena de Indias, Bolívar, Colombia; García-Rodríguez J.A., CUCEI, Electronics and Computing Division, Universidad de Guadalajara, Guadalajara, Jalisco, Mexico; Sanchez E.N., CINVESTAV, Electrical Engineering Department, Zapopan, Jalisco, Mexico; Alanis A.Y., CUCEI, Electronics and Computing Division, Universidad de Guadalajara, Guadalajara, Jalisco, Mexico; Ruiz-Velázquez E., CUCEI, Electronics and Computing Division, Universidad de Guadalajara, Guadalajara, Jalisco, Mexico; Pardo Garcia A., A&C, Grupo de Automatización y Control, Universidad de Pamplona, Pamplona, Norte de Santander, Colombia","","insulin, 9004-10-8; Blood Glucose, ; Hypoglycemic Agents, ; Insulin, ","","","00190578","","ISATA","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85113370611"
"Cabrera J.A.A.; Garcés-Prettel M.","Cabrera, Jesús Antonio Arroyave (57218461329); Garcés-Prettel, Miguel (57193012270)","57218461329; 57193012270","Changes in journalism and its impact on professional autonomy: evidence from The Worlds of Journalism study in seven Latin American countries; [Mudanças no jornalismo e seu impacto na autonomia profissional: evidência do estudo The Worlds of Journalism em sete países da América Latina]; [Cambios en el periodismo y su impacto en la autonomía profesional: evidencia del estudio The Worlds of Journalism en siete países de América Latina]","2023","Cuadernos.info","","54","","318","340","9","10.7764/cdi.54.54055","https://www.scopus.com/pages/publications/85150307832?origin=resultslist","Universidad del Norte, Barranquilla, Colombia; Universidad Tecnológica de Bolívar, Cartagena de Indias, Colombia","Cabrera J.A.A., Universidad del Norte, Barranquilla, Colombia; Garcés-Prettel M., Universidad Tecnológica de Bolívar, Cartagena de Indias, Colombia","","","","","07193661","","","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85150307832"
"Montano J.; Garzón O.D.; Rosales Muñoz A.A.; Grisales-Noreña L.F.; Montoya O.D.","Montano, Jhon (57215008951); Garzón, Oscar Daniel (57678978500); Rosales Muñoz, Andrés Alfonso (57226601219); Grisales-Noreña, L.F. (55791991200); Montoya, Oscar Danilo (56919564100)","57215008951; 57678978500; 57226601219; 55791991200; 56919564100","Application of the arithmetic optimization algorithm to solve the optimal power flow problem in direct current networks","2022","Results in Engineering","16","","100654","","","19","10.1016/j.rineng.2022.100654","https://www.scopus.com/pages/publications/85139357083?origin=resultslist","Department of Electronics and Telecommunications, Instituto Tecnológico Metropolitano, Medellín, 050028, Colombia; Electrical and Computer Engineering Department, University of Puerto Rico at Mayaguez, Mayaguez, 00680, PR, United States; Grupo MATyER, Facultad de Ingeniería, Instituto Tecnológico Metropolitano, Campus Robledo, Medellín, 050036, Colombia; Facultad de Ingeniería, Universidad Distrital Francisco José de Caldas, Carrera 7 No. 40B - 53, Bogotá D.C, 11021, Colombia; Laboratorio Inteligente de Energía, Universidad Tecnológica de Bolívar, km 1 via Turbaco, Cartagena, 131001, Colombia","Montano J., Department of Electronics and Telecommunications, Instituto Tecnológico Metropolitano, Medellín, 050028, Colombia; Garzón O.D., Electrical and Computer Engineering Department, University of Puerto Rico at Mayaguez, Mayaguez, 00680, PR, United States; Rosales Muñoz A.A., Grupo MATyER, Facultad de Ingeniería, Instituto Tecnológico Metropolitano, Campus Robledo, Medellín, 050036, Colombia; Grisales-Noreña L.F., Grupo MATyER, Facultad de Ingeniería, Instituto Tecnológico Metropolitano, Campus Robledo, Medellín, 050036, Colombia; Montoya O.D., Facultad de Ingeniería, Universidad Distrital Francisco José de Caldas, Carrera 7 No. 40B - 53, Bogotá D.C, 11021, Colombia, Laboratorio Inteligente de Energía, Universidad Tecnológica de Bolívar, km 1 via Turbaco, Cartagena, 131001, Colombia","","","","","25901230","","","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85139357083"
"Payares E.D.; Martinez-Santos J.C.","Payares, E.D. (57221228272); Martinez-Santos, J.C. (26325154200)","57221228272; 26325154200","Quantum machine learning for intrusion detection of distributed denial of service attacks: A comparative overview","2021","Proceedings of SPIE - The International Society for Optical Engineering","11699","","116990B","","","24","10.1117/12.2593297","https://www.scopus.com/pages/publications/85106191026?origin=resultslist","Universidad Tecnológica de Bolívar, Campus Tecnologico, Cartagena de Indias, Colombia","Payares E.D., Universidad Tecnológica de Bolívar, Campus Tecnologico, Cartagena de Indias, Colombia; Martinez-Santos J.C., Universidad Tecnológica de Bolívar, Campus Tecnologico, Cartagena de Indias, Colombia","","","","","0277786X","978-151064233-1","PSISD","Conference paper","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85106191026"
"Marrugo A.G.; Vargas R.; Romero L.A.; Zhang S.","Marrugo, Andres G. (24329839300); Vargas, Raul (57117284600); Romero, Lenny A. (36142156300); Zhang, Song (12761761100)","24329839300; 57117284600; 36142156300; 12761761100","Method for large-scale structured-light system calibration","2021","Optics Express","29","11","","17316","17329","20","10.1364/OE.422327","https://www.scopus.com/pages/publications/85106361945?origin=resultslist","Facultad de Ingeniería, Universidad Tecnológica de Bolívar, Cartagena, Colombia; Facultad de Ciencias Básicas, Universidad Tecnológica de Bolívar, Cartagena, Colombia; School of Mechanical Engineering, Purdue University, West Lafayette, 47907, IN, United States","Marrugo A.G., Facultad de Ingeniería, Universidad Tecnológica de Bolívar, Cartagena, Colombia; Vargas R., Facultad de Ingeniería, Universidad Tecnológica de Bolívar, Cartagena, Colombia; Romero L.A., Facultad de Ciencias Básicas, Universidad Tecnológica de Bolívar, Cartagena, Colombia; Zhang S., School of Mechanical Engineering, Purdue University, West Lafayette, 47907, IN, United States","","","","","10944087","","","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85106361945"
"Medina-Hernández E.J.; Muñiz J.L.; Guzmán-Aguiar D.S.; Holguín-Higuita A.","Medina-Hernández, Edith J. (57354189300); Muñiz, Jorge L. (57758796500); Guzmán-Aguiar, Diana S. (57210259514); Holguín-Higuita, Amparo (57759278900)","57354189300; 57758796500; 57210259514; 57759278900","Resources and strategies for teaching statistics and data analytics in higher education; [Recursos y estrategias para la enseñanza de la estadística y la analítica de datos en la educación superior]","2022","Formacion Universitaria","15","3","","61","68","4","10.4067/S0718-50062022000300061","https://www.scopus.com/pages/publications/85132506206?origin=resultslist","Escuela de Ciencias Básicas, Tecnología e Ingeniería, Universidad Nacional Abierta y a Distancia, Medellín, Colombia; Facultad de Ciencias Básicas, Universidad Tecnológica de Bolívar, Cartagena, Colombia; Facultad de Ingeniería, Universidad de, Medellín, Colombia; Facultad de Educación, Universidad de Antioquia, Medellín, Colombia","Medina-Hernández E.J., Escuela de Ciencias Básicas, Tecnología e Ingeniería, Universidad Nacional Abierta y a Distancia, Medellín, Colombia; Muñiz J.L., Facultad de Ciencias Básicas, Universidad Tecnológica de Bolívar, Cartagena, Colombia; Guzmán-Aguiar D.S., Facultad de Ingeniería, Universidad de, Medellín, Colombia; Holguín-Higuita A., Facultad de Educación, Universidad de Antioquia, Medellín, Colombia","","","","","07185006","","","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85132506206"
